SeqName	SeqDesc	GOTerms	Enzymes	KeggMaps
gene6145	serine-threonine kinase receptor-associated protein	protein binding		
gene10800	serologically defined colon cancer antigen 8			
gene14079	serpin b4 isoform x1	extracellular space		
gene6224	serpin b4-like	extracellular space		
gene15589	serpin b6-like isoform x1	extracellular space		
gene11483	serum amyloid a	extracellular region;acute-phase response		
gene4459	serum response factor	DNA binding;protein dimerization activity		
gene5510	seryl-trna synthetase	cytoplasm;nucleotide binding;serine-tRNA ligase activity;seryl-tRNA aminoacylation;glycine metabolic process;L-serine metabolic process;threonine metabolic process		
gene1125	sesquipedalian-1 isoform x1			
gene684	sestrin homolog	nucleus;regulation of response to reactive oxygen species		
gene9187	set and mynd domain-containing	protein binding		
gene7757	set and mynd domain-containing protein 4	protein binding		
gene13058	set and mynd domain-containing protein 4-like	protein binding		
gene6739	set and mynd domain-containing protein 4-like	protein binding		
gene17707	set and mynd domain-containing protein 4-like			
gene11582	set and mynd domain-containing protein 4-like	protein binding		
gene15393	set and mynd domain-containing protein 5	protein binding		
gene11712	set domain	nucleus;protein binding;zinc ion binding;histone-lysine N-methyltransferase activity;protein methylation;lysine catabolic process		
gene11795	set domain-containing protein 9-like	protein binding		
gene9841	set1 ash2 histone methyltransferase complex subunit ash2 isoform x1	protein binding;zinc ion binding		
gene3901	sex determination protein fruitless	DNA binding;protein binding		
gene1493	sex determination protein fruitless-like	nucleic acid binding;protein binding;metal ion binding		
gene1144	sex peptide receptor	integral component of membrane;G-protein coupled receptor activity;G-protein coupled receptor signaling pathway		
gene5041	sex-lethal homolog	nucleotide binding;RNA binding		
gene2297	sh2 domain-containing protein partial			
gene12160	sh2b adapter protein 1 isoform x1	signal transducer activity;signaling adaptor activity;intracellular signal transduction		
gene16986	sh3 and multiple ankyrin repeat domains protein 3 isoform x1	protein binding		
gene12699	sh3 and multiple ankyrin repeat domains protein 3 isoform x1	protein binding		
gene404	sh3 and multiple ankyrin repeat domains protein 3 isoform x1	protein binding		
gene17708	sh3 and multiple ankyrin repeat domains protein 3 isoform x1			
gene16979	sh3 domain-binding glutamic acid-rich protein homolog isoform x1			
gene17636	sh3 domain-binding protein 5 homolog	cytoplasm;protein kinase inhibitor activity;SH3 domain binding;intracellular signal transduction;negative regulation of protein tyrosine kinase activity		
gene1257	sh3 domain-binding protein 5 homolog	cytoplasm;protein kinase inhibitor activity;SH3 domain binding;intracellular signal transduction;negative regulation of protein tyrosine kinase activity		
gene7439	sh3 domain-containing kinase-binding protein 1 isoform x2	protein binding		
gene14152	sh3 domain-containing protein	protein binding		
gene1113	sh3 domain-containing ring finger protein 3	protein binding;zinc ion binding		
gene11972	shaker cognate isoform c	voltage-gated potassium channel complex;voltage-gated potassium channel activity;protein binding;potassium ion transport;protein homooligomerization;transmembrane transport		
gene16050	shaker cognate isoform c	voltage-gated potassium channel complex;voltage-gated potassium channel activity;protein binding;potassium ion transport;protein homooligomerization;transmembrane transport		
gene5502	shc sh2 domain-binding protein 1 homolog b			
gene15258	shc-transforming protein 1	protein binding;intracellular signal transduction		
gene11714	short branched chain specific acyl- mitochondrial	acyl-CoA dehydrogenase activity;flavin adenine dinucleotide binding;oxidation-reduction process;electron transport		
gene7760	short coiled-coil protein b			
gene15969	short form			
gene11108	short neuropeptide f	neuropeptide signaling pathway		
gene8168	short spindle protein 4	protein binding		
gene11039	short stature homeobox partial	sequence-specific DNA binding;regulation of transcription, DNA-templated		
gene4604	short transient receptor potential channel 4-associated protein isoform x2			
gene9004	short-chain dehydrogenase reductase family 16c member 6-like	oxidoreductase activity;metabolic process		
gene10362	short-chain dehydrogenase reductase family 16c member partial	oxidoreductase activity;metabolic process		
gene6393	short-chain dehydrogenase reductase family 42e member 1	3-beta-hydroxy-delta5-steroid dehydrogenase activity;steroid biosynthetic process;oxidation-reduction process;C21-steroid hormone metabolic process;androgen metabolic process;estrogen metabolic process		
gene7847	short-chain dehydrogenase reductase family 9c member 7	oxidoreductase activity;metabolic process		
gene2917	short-chain specific acyl- mitochondrial	acyl-CoA dehydrogenase activity;flavin adenine dinucleotide binding;oxidation-reduction process;electron transport		
gene17367	si:ch211- protein			
gene8919	si:ch211- protein	protein binding		
gene2292	sialic acid synthase	catalytic activity;carbohydrate biosynthetic process		
gene16740	sialin isoform x1	integral component of membrane;transmembrane transport		
gene16738	sialin isoform x2	integral component of membrane;transmembrane transport		
gene4836	sid1 transmembrane family member 1	integral component of membrane;RNA transmembrane transporter activity;dsRNA transport		
gene15293	sid1 transmembrane family member 1-like	integral component of membrane;RNA transmembrane transporter activity;dsRNA transport		
gene17645	sideroflexin- partial	membrane;ion transmembrane transporter activity;ion transport;transmembrane transport		
gene3545	sideroflexin- partial	membrane;ion transmembrane transporter activity;ion transport;transmembrane transport		
gene14542	sideroflexin-2	membrane;ion transmembrane transporter activity;ion transport;transmembrane transport		
gene17405	sideroflexin-2 isoform x2	membrane;ion transmembrane transporter activity;ion transport;transmembrane transport		
gene17406	sideroflexin-2 isoform x2	membrane;ion transmembrane transporter activity;ion transport;transmembrane transport		
gene1389	sidestep partial	protein binding		
gene10923	signal peptidase complex catalytic subunit sec11a	membrane;peptidase activity;signal peptide processing		
gene9915	signal peptidase complex catalytic subunit sec11a	integral component of membrane;serine-type peptidase activity;signal peptide processing		
gene668	signal peptidase complex catalytic subunit sec11a	integral component of membrane;serine-type peptidase activity;signal peptide processing		
gene15295	signal peptidase complex subunit 1	signal peptidase complex;integral component of membrane;peptidase activity;signal peptide processing		
gene8625	signal peptidase complex subunit 2	signal peptidase complex;integral component of membrane;peptidase activity;signal peptide processing		
gene9546	signal peptidase complex subunit 3	signal peptidase complex;integral component of membrane;peptidase activity;signal peptide processing		
gene4372	signal peptide peptidase-like 2b isoform x1	integral component of membrane;aspartic-type endopeptidase activity		
gene9997	signal peptide peptidase-like 3	integral component of membrane;aspartic-type endopeptidase activity		
gene8927	signal recognition particle 14 kda protein	signal recognition particle, endoplasmic reticulum targeting;7S RNA binding;endoplasmic reticulum signal peptide binding;SRP-dependent cotranslational protein targeting to membrane		
gene11777	signal recognition particle 19 kda protein	signal recognition particle;7S RNA binding;SRP-dependent cotranslational protein targeting to membrane		
gene2175	signal recognition particle 19 kda protein	signal recognition particle;7S RNA binding;SRP-dependent cotranslational protein targeting to membrane		
gene7125	signal recognition particle 54 kda protein	signal recognition particle;GTPase activity;GTP binding;7S RNA binding;SRP-dependent cotranslational protein targeting to membrane		
gene12371	signal recognition particle receptor subunit alpha homolog isoform x2	signal recognition particle receptor complex;GTPase activity;signal recognition particle binding;GTP binding;SRP-dependent cotranslational protein targeting to membrane;signal recognition particle, endoplasmic reticulum targeting		
gene374	signal recognition particle receptor subunit beta	nucleotide binding		
gene4719	signal recognition particle subunit srp68	signal recognition particle, endoplasmic reticulum targeting;signal recognition particle binding;7S RNA binding;endoplasmic reticulum signal peptide binding;SRP-dependent cotranslational protein targeting to membrane		
gene5527	signal recognition particle subunit srp72	signal recognition particle;protein binding;7S RNA binding;SRP-dependent cotranslational protein targeting to membrane		
gene6423	signal sequence receptor beta	endoplasmic reticulum;integral component of membrane		
gene6752	signal transducer and activator of transcription 5b	nucleus;sequence-specific DNA binding transcription factor activity;signal transducer activity;regulation of transcription, DNA-templated;signal transduction;transcription factor complex;regulation of transcription, DNA-templated		
gene5383	signal transducing adapter molecule 1	protein binding;intracellular protein transport		
gene918	simila to cg34115			
gene17166	sin3 histone deacetylase corepressor complex component sds3	Sin3-type complex;histone deacetylase activity;histone deacetylase binding;negative regulation of transcription from RNA polymerase II promoter;histone deacetylation		
gene15768	sine oculis-binding protein homolog isoform x3			
gene3062	single-minded homolog 1 isoform x3	protein dimerization activity		
gene13770	single-minded homolog 1 isoform x3	protein dimerization activity		
gene3442	single-strand selective monofunctional uracil dna glycosylase			
gene17142	single-stranded dna-binding mitochondrial	single-stranded DNA binding;DNA replication		
gene2628	single-stranded dna-binding protein 3 isoform x2	single-stranded DNA binding;protein binding		
gene11018	sister chromatid cohesion protein dcc1-like	chromosome, centromeric region;chromatin;nucleoplasm;Ctf18 RFC-like complex;DNA clamp loader activity;regulation of DNA replication;metabolic process;maintenance of mitotic sister chromatid cohesion;DNA polymerase complex		
gene14923	sister chromatid cohesion protein pds5 homolog b-a isoform x1	binding		
gene13541	sjoegren syndrome scleroderma autoantigen 1	identical protein binding		
gene16146	skeletal receptor tyrosine protein kinase-like isoform x1	protein tyrosine kinase activity;ATP binding;protein phosphorylation		
gene13436	skeletal receptor tyrosine protein kinase-like isoform x2	protein tyrosine kinase activity;ATP binding;protein phosphorylation		
gene6392	ski oncogene	SMAD binding		
gene16816	skin secretory protein xp2-like			
gene5951	slit homolog 1 protein	protein binding		
gene7258	slit homolog 2 protein	protein binding;signal transduction		
gene17560	slit homolog 2 protein	protein binding;signal transduction		
gene17774	slit homolog 2 protein	protein binding;signal transduction		
gene13338	slit protein	calcium ion binding;protein binding		
gene11062	slit-robo rho gtpase-activating protein 1-like isoform x2	protein binding;signal transduction		
gene4808	slowmo protein variant 3			
gene12600	slowpoke-binding protein isoform x1			
gene12594	slowpoke-binding protein isoform x2	transferase activity, transferring phosphorus-containing groups;metabolic process		
gene1443	sluggish isoform a	proline dehydrogenase activity;proline catabolic process;arginine metabolic process;proline biosynthetic process		
gene4112	small conductance calcium-activated potassium channel protein	integral component of membrane;calmodulin binding;small conductance calcium-activated potassium channel activity;potassium ion transport		
gene15178	small conductance calcium-activated potassium isoform s	integral component of membrane;calmodulin binding;small conductance calcium-activated potassium channel activity;potassium ion transport		
gene15177	small conductance calcium-activated potassium isoform s	integral component of membrane;calmodulin binding;small conductance calcium-activated potassium channel activity;potassium ion transport		
gene15179	small conductance calcium-activated potassium isoform s	integral component of membrane;calmodulin binding;small conductance calcium-activated potassium channel activity;potassium ion transport		
gene12173	small g protein signaling modulator 2			
gene16875	small g protein signaling modulator 3 homolog	protein binding		
gene16877	small g protein signaling modulator 3 homolog	protein binding		
gene103	small glutamine-rich tetratricopeptide repeat-containing protein alpha-like	protein binding		
gene1742	small glutamine-rich tetratricopeptide repeat-containing protein alpha-like isoform x1	protein binding		
gene318	small heat shock protein p26			
gene9714	small heat shock protein p26			
gene15510	small heat shock protein p26			
gene15529	small heat shock protein p26			
gene7670	small integral membrane protein 14			
gene367	small integral membrane protein 20			
gene15702	small integral membrane protein 8			
gene5713	small nuclear ribonucleoprotein f	small nucleolar ribonucleoprotein complex;mRNA splicing, via spliceosome		
gene11400	small nuclear ribonucleoprotein sm d1	RNA processing		
gene13797	small nuclear ribonucleoprotein sm d3	RNA processing		
gene3742	small nuclear ribonucleoprotein-associated protein b isoform x2	U5 snRNP;U1 snRNP;U2 snRNP;U4 snRNP;cytoplasm;viral nucleocapsid;U4/U6 x U5 tri-snRNP complex;U2-type prespliceosome;catalytic step 2 spliceosome;poly(A) RNA binding;mRNA splicing, via spliceosome		
gene1572	small subunit processome component 20 homolog	binding		
gene2739	smith-magenis syndrome chromosomal region candidate gene 8 partial			
gene9347	sn1-specific diacylglycerol lipase alpha isoform x1	lipid metabolic process		
gene17318	sn1-specific diacylglycerol lipase beta-like	lipid metabolic process		
gene18367	snapin protein homolog	BLOC-1 complex;intracellular protein transport		
gene7323	snf4 amp-activated protein kinase gamma isoform i	nucleus;cytoplasm;AMP-activated protein kinase activity;protein phosphorylation;lipid metabolic process;autophagy;cellular response to starvation;sequestering of triglyceride;behavioral response to starvation;cholesterol homeostasis;positive regulation of cell cycle;regulation of response to DNA damage stimulus;serine family amino acid metabolic process		
gene4532	snrna-activating protein complex subunit 1			
gene14072	snrna-activating protein complex subunit 1			
gene14530	snrna-activating protein complex subunit 3			
gene14910	snurportin-1 isoform x1	nucleus;cytoplasm;protein binding;protein transporter activity;protein import into nucleus		
gene15776	sodium bicarbonate transporter-like protein 11 isoform x3	integral component of membrane;inorganic anion exchanger activity;chloride transport;bicarbonate transport		
gene11998	sodium calcium exchanger 3	integral component of membrane;calcium:sodium antiporter activity;calcium ion transport;cell communication;transmembrane transport		
gene12497	sodium calcium exchanger 3	integral component of membrane;calcium:sodium antiporter activity;calcium ion transport;cell communication;transmembrane transport		
gene9483	sodium calcium exchanger 3-like isoform x1	integral component of membrane;calcium:sodium antiporter activity;calcium ion transport;cell communication;transmembrane transport		
gene13131	sodium calcium exchanger partial	integral component of membrane;calcium:sodium antiporter activity;calcium ion transport;cell communication;transmembrane transport		
gene434	sodium channel protein 60e	voltage-gated sodium channel complex;voltage-gated sodium channel activity;sodium ion transport;transmembrane transport		
gene436	sodium channel protein 60e	voltage-gated sodium channel activity;sodium ion transport;voltage-gated sodium channel complex		
gene9895	sodium channel protein 60e	voltage-gated sodium channel activity;sodium ion transport;voltage-gated sodium channel complex		
gene17378	sodium channel protein 60e	voltage-gated sodium channel activity;sodium ion transport;transmembrane transport;voltage-gated sodium channel complex		
gene17379	sodium channel protein 60e	voltage-gated sodium channel activity;sodium ion transport;voltage-gated sodium channel complex		
gene9890	sodium channel protein para	voltage-gated sodium channel complex;voltage-gated sodium channel activity;sodium ion transport;transmembrane transport		
gene14407	sodium glucose cotransporter 1-like isoform x2	membrane;transporter activity;transmembrane transport		
gene7389	sodium hydrogen exchanger 2	integral component of membrane;sodium:proton antiporter activity;sodium ion transport;regulation of pH;transmembrane transport;proton transport		
gene10336	sodium hydrogen exchanger 3 isoform x1	integral component of membrane;sodium:proton antiporter activity;sodium ion transport;regulation of pH;transmembrane transport;proton transport		
gene13359	sodium hydrogen exchanger 7 isoform x6	integral component of membrane;sodium:proton antiporter activity;sodium ion transport;regulation of pH;transmembrane transport;proton transport		
gene13046	sodium hydrogen exchanger 8 isoform x2	integral component of membrane;sodium:proton antiporter activity;regulation of pH;sodium ion transmembrane transport;hydrogen ion transmembrane transport		
gene15649	sodium leak channel non-selective protein	ion channel activity;ion transport;transmembrane transport		
gene15039	sodium leak channel non-selective protein	cation channel activity;cation transport		
gene11797	sodium leak channel non-selective protein isoform x1	membrane;cation channel activity;transmembrane transport;cation transport		
gene11586	sodium potassium calcium exchanger 4 isoform x1	integral component of membrane;transmembrane transport		
gene263	sodium potassium calcium exchanger mitochondrial	integral component of membrane;transmembrane transport		
gene9484	sodium potassium calcium exchanger nckx30c isoform x1	integral component of membrane;calcium, potassium:sodium antiporter activity;transmembrane transport;cation transport		
gene14941	sodium potassium-transporting atpase subunit alpha isoform x5	sodium:potassium-exchanging ATPase activity;ATP binding;metal ion binding;potassium ion transport;sodium ion transport;sodium:potassium-exchanging ATPase complex		
gene4849	sodium potassium-transporting atpase subunit beta-1-interacting protein isoform x1			
gene9260	sodium potassium-transporting atpase subunit beta-2	sodium:potassium-exchanging ATPase complex;potassium ion transport;sodium ion transport		
gene14212	sodium potassium-transporting atpase subunit beta-2	sodium:potassium-exchanging ATPase complex;potassium ion transport;sodium ion transport		
gene13170	sodium- and chloride-dependent gaba transporter 1	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene17004	sodium- and chloride-dependent gaba transporter 1-like	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene2178	sodium- and chloride-dependent gaba transporter 1-like	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene9023	sodium- and chloride-dependent gaba transporter ine	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene8544	sodium- and chloride-dependent gaba transporter ine	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene16129	sodium- and chloride-dependent glycine transporter 2-like	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene242	sodium- and chloride-dependent taurine transporter isoform x2	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene12049	sodium- and chloride-dependent transporter xtrp3 isoform x2	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene13949	sodium-calcium exchanger 3	single-organism process		
gene5296	sodium-coupled monocarboxylate transporter 1	membrane;transporter activity;transmembrane transport		
gene5327	sodium-coupled monocarboxylate transporter 1-like	membrane;transporter activity;transmembrane transport		
gene5328	sodium-coupled monocarboxylate transporter 1-like	membrane;transporter activity;transmembrane transport		
gene5297	sodium-coupled monocarboxylate transporter 1-like isoform x2	membrane;transporter activity;transmembrane transport		
gene11907	sodium-coupled monocarboxylate transporter 2-like	membrane;transporter activity;transmembrane transport		
gene6747	sodium-coupled monocarboxylate transporter partial	membrane;transporter activity;transmembrane transport		
gene4787	sodium-coupled neutral amino acid transporter 10	Golgi apparatus;integral component of membrane;amino acid transmembrane transporter activity;amino acid transmembrane transport		
gene10743	sodium-coupled neutral amino acid transporter 11	endoplasmic reticulum;integral component of membrane;amino acid transmembrane transporter activity;amino acid transmembrane transport		
gene13411	sodium-coupled neutral amino acid transporter 7	integral component of membrane;amino acid transmembrane transporter activity;amino acid transmembrane transport		
gene313	sodium-coupled neutral amino acid transporter 9-like	endomembrane system;integral component of membrane;intracellular membrane-bounded organelle;cytoplasmic part;amino acid transmembrane transporter activity;hydrolase activity;amino acid transmembrane transport		
gene5743	sodium-dependent dopamine transporter	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene5787	sodium-dependent glucose transporter 1			
gene9379	sodium-dependent multivitamin transporter	membrane;transporter activity;transmembrane transport		
gene15471	sodium-dependent neutral amino acid transporter b at3	integral component of plasma membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene9455	sodium-dependent noradrenaline transporter isoform x4	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene4570	sodium-dependent nutrient amino acid	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene2428	sodium-dependent nutrient amino acid transporter 1-like	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene2371	sodium-dependent nutrient amino acid transporter 1-like isoform x1	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene972	sodium-dependent nutrient amino acid transporter 1-like isoform x1	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene2038	sodium-dependent phosphate transporter	membrane;sodium-dependent phosphate transmembrane transporter activity;phosphate ion transmembrane transport;sodium-dependent phosphate transport		
gene4990	sodium-dependent phosphate transporter	membrane;sodium-dependent phosphate transmembrane transporter activity;phosphate ion transmembrane transport;sodium-dependent phosphate transport		
gene4992	sodium-dependent phosphate transporter	membrane;sodium-dependent phosphate transmembrane transporter activity;phosphate ion transmembrane transport;sodium-dependent phosphate transport		
gene4994	sodium-dependent phosphate transporter	membrane;sodium-dependent phosphate transmembrane transporter activity;phosphate ion transmembrane transport;sodium-dependent phosphate transport		
gene1012	sodium-dependent phosphate transporter 2	membrane;inorganic phosphate transmembrane transporter activity;phosphate ion transport		
gene2662	sodium-dependent serotonin transporter	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene6461	sodium-dependent serotonin transporter	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene6561	sodium-dependent serotonin transporter	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene2661	sodium-dependent serotonin transporter-like	integral component of membrane;neurotransmitter:sodium symporter activity;neurotransmitter transport;cation transport		
gene10862	sodium-driven chloride bicarbonate exchanger-like isoform x17	integral component of membrane;inorganic anion exchanger activity;chloride transport;bicarbonate transport		
gene10870	sodium-driven chloride bicarbonate exchanger-like isoform x17	integral component of membrane;inorganic anion exchanger activity;chloride transport;bicarbonate transport		
gene9228	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene8811	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene8813	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene8812	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene16432	sodium-independent sulfate anion transporter	membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene16435	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene16865	sodium-independent sulfate anion transporter	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transmembrane transport		
gene16864	sodium-independent sulfate anion transporter isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene16852	sodium-independent sulfate anion transporter isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene13067	sodium-independent sulfate anion transporter-like	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene16438	sodium-independent sulfate anion transporter-like	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene756	sodium-independent sulfate anion transporter-like	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene15196	sodium-independent sulfate anion transporter-like	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene2334	sodium-independent sulfate anion transporter-like isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene5335	sodium-independent sulfate anion transporter-like isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene5336	sodium-independent sulfate anion transporter-like isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene752	sodium-independent sulfate anion transporter-like isoform x2	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene14788	sodium-potassium atpase	sodium:potassium-exchanging ATPase activity;ATP binding;metal ion binding;potassium ion transport;sodium ion transport;sodium:potassium-exchanging ATPase complex		
gene17442	soluble calcium-activated nucleotidase 1	calcium ion binding;pyrophosphatase activity		
gene8464	soluble guanylate cyclase 88e	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene13332	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene13334	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene16376	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene16378	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene13333	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene16375	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene16377	soluble guanylate cyclase 89da-like	guanylate cyclase activity;heme binding;cGMP biosynthetic process;intracellular signal transduction;purine nucleobase metabolic process;GTP metabolic process		
gene12088	soluble nsf attachment protein	protein binding;intracellular protein transport		
gene18352	soluble scavenger receptor cysteine-rich domain-containing protein ssc5d			
gene4762	solute carrier family 12 member 4 isoform x2	integral component of membrane;potassium:chloride symporter activity;transmembrane transport;cation transport;chloride transport		
gene17299	solute carrier family 12 member 4 isoform x2	integral component of membrane;potassium:chloride symporter activity;transmembrane transport;cation transport;chloride transport		
gene635	solute carrier family 12 member 8	integral component of membrane;transmembrane transport		
gene5160	solute carrier family 12 member partial	membrane;transporter activity;ion transport;transmembrane transport		
gene5230	solute carrier family 12 member partial	membrane;transporter activity;ion transport;transmembrane transport		
gene16841	solute carrier family 13 (sodium-dependent dicarboxylate transporter) member 2	membrane;transporter activity;sodium ion transport;transmembrane transport		
gene13822	solute carrier family 13 (sodium-dependent dicarboxylate transporter) member 2	membrane;transporter activity;sodium ion transport;transmembrane transport		
gene8287	solute carrier family 13 member 2	membrane;transporter activity;sodium ion transport;transmembrane transport		
gene9999	solute carrier family 15 member 4	membrane;transporter activity;oligopeptide transport		
gene6188	solute carrier family 22 member 15-like	integral component of membrane;transmembrane transport		
gene6190	solute carrier family 22 member 15-like	integral component of membrane;transmembrane transport		
gene15796	solute carrier family 23 member 1	membrane;transporter activity;transmembrane transport		
gene15777	solute carrier family 23 member 1-like	membrane;transporter activity;transmembrane transport		
gene7607	solute carrier family 25 member 35-like	integral component of membrane;transport		
gene4396	solute carrier family 25 member 40-like	transmembrane transport		
gene2752	solute carrier family 25 member 44	transmembrane transport		
gene15952	solute carrier family 25 member 46-like	integral component of membrane;transport		
gene8851	solute carrier family 25 member partial	mitochondrial membrane;mitochondrial transport		
gene2623	solute carrier family 26 member 10-like isoform x1	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene2622	solute carrier family 26 member 10-like isoform x1	integral component of membrane;secondary active sulfate transmembrane transporter activity;sulfate transport;transmembrane transport		
gene1406	solute carrier family 28 member 3	membrane;nucleoside:sodium symporter activity;cation transport;nucleoside transport		
gene1412	solute carrier family 28 member 3-like	membrane;nucleoside:sodium symporter activity;cation transport;nucleoside transport		
gene1403	solute carrier family 28 member 3-like isoform x1	membrane;nucleoside:sodium symporter activity;cation transport;nucleoside transport		
gene1409	solute carrier family 28 member 3-like isoform x1	membrane;nucleoside:sodium symporter activity;cation transport;nucleoside transport		
gene13655	solute carrier family 35 member b1	transmembrane transport		
gene10104	solute carrier family 35 member c2-like	endoplasmic reticulum-Golgi intermediate compartment;integral component of membrane;antiporter activity;UDP-glucose transport;anion transmembrane transport		
gene4075	solute carrier family 35 member e1 homolog	endoplasmic reticulum;integral component of membrane;binding;antiporter activity;carbohydrate transmembrane transport;anion transmembrane transport		
gene765	solute carrier family 35 member e2-like	integral component of membrane;antiporter activity;anion transmembrane transport		
gene11023	solute carrier family 35 member e3	integral component of membrane;nucleotide-sugar transmembrane transporter activity;antiporter activity;anion transmembrane transport;nucleotide transmembrane transport;nucleotide-sugar transport		
gene10101	solute carrier family 35 member f2-like	integral component of membrane;transport		
gene13732	solute carrier family 35 member f5	integral component of membrane;transport		
gene10139	solute carrier family 35 member f6	integral component of membrane;transport		
gene15019	solute carrier family 35 member f6-like	Golgi membrane;integral component of membrane;sugar:proton symporter activity;carbohydrate transport;proton transport		
gene2223	solute carrier family 35 member g1	integral component of membrane		
gene3624	solute carrier family 40 member partial	integral component of membrane;iron ion transmembrane transporter activity;iron ion transmembrane transport		
gene3625	solute carrier family 40 member partial	integral component of membrane;iron ion transmembrane transporter activity;iron ion transmembrane transport		
gene1228	solute carrier family 41 member 1	cation transmembrane transporter activity;cation transport		
gene12761	solute carrier family 46 member 3-like	intracellular;integral component of membrane;hydrolase activity;primary metabolic process;cellular biosynthetic process;transmembrane transport;organic substance biosynthetic process		
gene12948	solute carrier family facilitated glucose transporter member 1-like isoform x3	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene741	solute carrier family facilitated glucose transporter member 1-like isoform x5	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene16983	solute carrier family facilitated glucose transporter member 12-like	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
gene4713	solute carrier family facilitated glucose transporter member 12-like	integral component of membrane;substrate-specific transmembrane transporter activity;transmembrane transport		
